ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Event
79022,Dina Alaa Al-Din Wafiq Meshref,F,18.0,166.0,59.0,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Team
79022,Dina Alaa Al-Din Wafiq Meshref,F,22.0,166.0,59.0,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
79022,Dina Alaa Al-Din Wafiq Meshref,F,22.0,166.0,59.0,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team
79023,Nihal Meshref,F,17.0,162.0,59.0,Egypt,EGY,1988,Seoul,Table Tennis,Table Tennis Women's Singles
79023,Nihal Meshref,F,21.0,162.0,59.0,Egypt,EGY,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
79031,Leila Meskhi (-Nadibaidze),F,20.0,164.0,54.0,Soviet Union,URS,1988,Seoul,Tennis,Tennis Women's Singles
79031,Leila Meskhi (-Nadibaidze),F,24.0,164.0,54.0,Unified Team,EUN,1992,Barcelona,Tennis,Tennis Women's Singles
79031,Leila Meskhi (-Nadibaidze),F,24.0,164.0,54.0,Unified Team,EUN,1992,Barcelona,Tennis,Tennis Women's Doubles
79073,ula Meter,M,24.0,203.0,92.0,Serbia and Montenegro,SCG,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
79073,ula Meter,M,28.0,203.0,92.0,Serbia and Montenegro,SCG,2000,Sydney,Volleyball,Volleyball Men's Volleyball
79073,ula Meter,M,32.0,203.0,92.0,Serbia and Montenegro,SCG,2004,Athina,Volleyball,Volleyball Men's Volleyball
79104,Nancy Jean Metcalf (Meendering-),F,25.0,185.0,74.0,United States,USA,2004,Athina,Volleyball,Volleyball Women's Volleyball
79140,Stein Metzger,M,31.0,193.0,92.0,United States-1,USA,2004,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
79280,Yassine Mezlini,M,21.0,192.0,76.0,Tunisia,TUN,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
79296,Razi Mhiri,M,23.0,176.0,73.0,Tunisia,TUN,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
79299,Mi Yang,F,23.0,180.0,70.0,China,CHN,2012,London,Volleyball,Volleyball Women's Volleyball
79312,Miao Miao,F,19.0,162.0,48.0,Australia,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Singles
79312,Miao Miao,F,19.0,162.0,48.0,Australia-1,AUS,2000,Sydney,Table Tennis,Table Tennis Women's Doubles
79312,Miao Miao,F,23.0,162.0,48.0,Australia,AUS,2004,Athina,Table Tennis,Table Tennis Women's Singles
79312,Miao Miao,F,23.0,162.0,48.0,Australia,AUS,2004,Athina,Table Tennis,Table Tennis Women's Doubles
79312,Miao Miao,F,27.0,162.0,48.0,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Singles
79312,Miao Miao,F,27.0,162.0,48.0,Australia,AUS,2008,Beijing,Table Tennis,Table Tennis Women's Team
79312,Miao Miao,F,31.0,162.0,48.0,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Singles
79312,Miao Miao,F,31.0,162.0,48.0,Australia,AUS,2012,London,Table Tennis,Table Tennis Women's Team
79368,Donald Michalski,M,21.0,175.0,80.0,Canada,CAN,1976,Montreal,Volleyball,Volleyball Men's Volleyball
79388,Ciara Kathleen Michel,F,27.0,195.0,70.0,Great Britain,GBR,2012,London,Volleyball,Volleyball Women's Volleyball
79431,Glenn Michibata,M,26.0,175.0,69.0,Canada,CAN,1988,Seoul,Tennis,Tennis Men's Doubles
79511,Ingrid Mierzwiak (Hamann-),F,23.0,178.0,69.0,East Germany,GDR,1976,Montreal,Volleyball,Volleyball Women's Volleyball
79526,Anna Mifkov,F,29.0,175.0,71.0,Czechoslovakia,TCH,1972,Munich,Volleyball,Volleyball Women's Volleyball
79527,Darina Mifkova,F,26.0,185.0,78.0,Italy,ITA,2000,Sydney,Volleyball,Volleyball Women's Volleyball
79561,Brankica Mihajlovi,F,21.0,190.0,83.0,Serbia,SRB,2012,London,Volleyball,Volleyball Women's Volleyball
79561,Brankica Mihajlovi,F,25.0,190.0,83.0,Serbia,SRB,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
79582,Jaroslava Mihokov (-Abrahmov),F,21.0,174.0,62.0,Czechoslovakia,TCH,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
79591,Vasa Miji,M,27.0,186.0,80.0,Serbia and Montenegro,SCG,2000,Sydney,Volleyball,Volleyball Men's Volleyball
79591,Vasa Miji,M,31.0,186.0,80.0,Serbia and Montenegro,SCG,2004,Athina,Volleyball,Volleyball Men's Volleyball
79594,Mateusz Mika,M,25.0,207.0,85.0,Poland,POL,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
79620,"Athanasios ""Thanasis"" Mikhalopoulos",M,30.0,198.0,87.0,Greece,GRE,2004,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
79638,Maksim Mikhaylovich Mikhaylov,M,20.0,202.0,103.0,Russia,RUS,2008,Beijing,Volleyball,Volleyball Men's Volleyball
79638,Maksim Mikhaylovich Mikhaylov,M,24.0,202.0,103.0,Russia,RUS,2012,London,Volleyball,Volleyball Men's Volleyball
79638,Maksim Mikhaylovich Mikhaylov,M,28.0,202.0,103.0,Russia,RUS,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
79649,Polina Yuryevna Mikhaylova,F,29.0,168.0,60.0,Russia,RUS,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
79730,Josef Mikunda,M,22.0,189.0,83.0,Czechoslovakia,TCH,1976,Montreal,Volleyball,Volleyball Men's Volleyball
79756,Milcho Stilyanov Milanov,M,23.0,205.0,98.0,Bulgaria,BUL,1988,Seoul,Volleyball,Volleyball Men's Volleyball
79822,Sran Milievi,M,27.0,181.0,75.0,Bosnia and Herzegovina,BIH,2004,Athina,Table Tennis,Table Tennis Men's Singles
79827,Marcos Antonio Milinkovic,M,24.0,205.0,100.0,Argentina,ARG,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
79827,Marcos Antonio Milinkovic,M,28.0,205.0,100.0,Argentina,ARG,2000,Sydney,Volleyball,Volleyball Men's Volleyball
79827,Marcos Antonio Milinkovic,M,32.0,205.0,100.0,Argentina,ARG,2004,Athina,Volleyball,Volleyball Men's Volleyball
79840,Ivan Miljkovi,M,21.0,206.0,88.0,Serbia and Montenegro,SCG,2000,Sydney,Volleyball,Volleyball Men's Volleyball
79840,Ivan Miljkovi,M,24.0,206.0,88.0,Serbia and Montenegro,SCG,2004,Athina,Volleyball,Volleyball Men's Volleyball
79840,Ivan Miljkovi,M,28.0,206.0,88.0,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Men's Volleyball
79851,Flix Milln Casanova,M,24.0,,,Cuba,CUB,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
79856,Ryan Madsen Millar,M,22.0,204.0,98.0,United States,USA,2000,Sydney,Volleyball,Volleyball Men's Volleyball
79856,Ryan Madsen Millar,M,26.0,204.0,98.0,United States,USA,2004,Athina,Volleyball,Volleyball Men's Volleyball
79856,Ryan Madsen Millar,M,30.0,204.0,98.0,United States,USA,2008,Beijing,Volleyball,Volleyball Men's Volleyball
79904,Joel Miller,M,23.0,191.0,83.0,Great Britain,GBR,2012,London,Volleyball,Volleyball Men's Volleyball
79959,John H. Millman,M,27.0,183.0,79.0,Australia,AUS,2016,Rio de Janeiro,Tennis,Tennis Men's Singles
79992,Tracy Mills,F,22.0,175.0,68.0,Canada,CAN,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
80093,Katsuyuki Minami,M,21.0,200.0,84.0,Japan,JPN,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
80096,Masayuki Minami,M,31.0,196.0,87.0,Japan,JPN,1972,Munich,Volleyball,Volleyball Men's Volleyball
80101,Ling Ling Agustin Minangmojo,F,22.0,,,Indonesia,INA,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
80101,Ling Ling Agustin Minangmojo,F,22.0,,,Indonesia,INA,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
80102,Ivo Min,M,24.0,183.0,85.0,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Men's Singles
80174,Christian Carlos Miniussi Ventureira,M,25.0,185.0,74.0,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Singles
80174,Christian Carlos Miniussi Ventureira,M,25.0,185.0,74.0,Argentina,ARG,1992,Barcelona,Tennis,Tennis Men's Doubles
80197,Anne Louise Minter (-Harris),F,25.0,165.0,55.0,Australia,AUS,1988,Seoul,Tennis,Tennis Women's Singles
80233,Carmen Beatriz Miranda Martnez,F,21.0,,,Spain,ESP,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,23.0,196.0,90.0,Belarus,BLR,2000,Sydney,Tennis,Tennis Men's Singles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,23.0,196.0,90.0,Belarus,BLR,2000,Sydney,Tennis,Tennis Men's Doubles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,27.0,196.0,90.0,Belarus,BLR,2004,Athina,Tennis,Tennis Men's Singles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,27.0,196.0,90.0,Belarus,BLR,2004,Athina,Tennis,Tennis Men's Doubles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,31.0,196.0,90.0,Belarus,BLR,2008,Beijing,Tennis,Tennis Men's Singles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,35.0,196.0,90.0,Belarus,BLR,2012,London,Tennis,Tennis Mixed Doubles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,35.0,196.0,90.0,Belarus,BLR,2012,London,Tennis,Tennis Men's Doubles
80274,"Maksim Nikolayevich ""Max"" Mirnyi",M,39.0,196.0,90.0,Belarus,BLR,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles
80275,Gisele Mir,F,19.0,170.0,55.0,Brazil,BRA,1988,Seoul,Tennis,Tennis Women's Singles
80297,Sania Mirza,F,21.0,173.0,57.0,India,IND,2008,Beijing,Tennis,Tennis Women's Singles
80297,Sania Mirza,F,21.0,173.0,57.0,India,IND,2008,Beijing,Tennis,Tennis Women's Doubles
80297,Sania Mirza,F,25.0,173.0,57.0,India,IND,2012,London,Tennis,Tennis Mixed Doubles
80297,Sania Mirza,F,25.0,173.0,57.0,India,IND,2012,London,Tennis,Tennis Women's Doubles
80297,Sania Mirza,F,29.0,173.0,57.0,India,IND,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles
80297,Sania Mirza,F,29.0,173.0,57.0,India,IND,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
80302,Mojtaba Mirzajanpour Muvizirjy,M,24.0,205.0,88.0,Iran,IRI,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
80383,Kazuya Mitake,M,32.0,186.0,78.0,Japan,JPN,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
80445,Konstantin Vasilev Mitev,M,24.0,197.0,88.0,Bulgaria,BUL,1988,Seoul,Volleyball,Volleyball Men's Volleyball
80451,Mihajlo Miti,M,21.0,201.0,90.0,Serbia,SRB,2012,London,Volleyball,Volleyball Men's Volleyball
80452,Miodrag Miti,M,20.0,197.0,96.0,Yugoslavia,YUG,1980,Moskva,Volleyball,Volleyball Men's Volleyball
80459,Yevgeny Viktorovich Mitkov,M,28.0,194.0,89.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Men's Volleyball
80481,Aleksandar Mitrovi,M,21.0,193.0,93.0,Serbia and Montenegro,SCG,2004,Athina,Volleyball,Volleyball Men's Volleyball
80497,Eizaburo Mitsuhashi,M,24.0,186.0,74.0,Japan,JPN,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
80497,Eizaburo Mitsuhashi,M,28.0,186.0,74.0,Japan,JPN,1988,Seoul,Volleyball,Volleyball Men's Volleyball
80505,Yuko Mitsuya,F,26.0,177.0,63.0,Japan,JPN,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
80523,Cristina-Andreea Mitu,F,24.0,175.0,60.0,Romania,ROU,2016,Rio de Janeiro,Tennis,Tennis Women's Singles
80523,Cristina-Andreea Mitu,F,24.0,175.0,60.0,Romania-2,ROU,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
80555,Nana Miyagi (-Rogers),F,29.0,164.0,52.0,Japan,JPN,2000,Sydney,Tennis,Tennis Women's Doubles
80567,Keiko Miyajima,F,18.0,177.0,68.0,Japan,JPN,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
80597,Tamari Miyashiro,F,25.0,170.0,73.0,United States,USA,2012,London,Volleyball,Volleyball Women's Volleyball
80598,Haruka Miyashita,F,21.0,177.0,61.0,Japan,JPN,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
80616,Yoshihito Miyazaki,M,29.0,178.0,75.0,Japan,JPN,1988,Seoul,Table Tennis,Table Tennis Men's Singles
80616,Yoshihito Miyazaki,M,29.0,178.0,75.0,Japan-1,JPN,1988,Seoul,Table Tennis,Table Tennis Men's Doubles
80655,Jun Mizutani,M,19.0,172.0,63.0,Japan,JPN,2008,Beijing,Table Tennis,Table Tennis Men's Singles
80655,Jun Mizutani,M,19.0,172.0,63.0,Japan,JPN,2008,Beijing,Table Tennis,Table Tennis Men's Team
80655,Jun Mizutani,M,23.0,172.0,63.0,Japan,JPN,2012,London,Table Tennis,Table Tennis Men's Singles
80655,Jun Mizutani,M,23.0,172.0,63.0,Japan,JPN,2012,London,Table Tennis,Table Tennis Men's Team
80655,Jun Mizutani,M,27.0,172.0,63.0,Japan,JPN,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
80655,Jun Mizutani,M,27.0,172.0,63.0,Japan,JPN,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
80677,Kristina Mladenovic,F,19.0,184.0,60.0,France,FRA,2012,London,Tennis,Tennis Women's Doubles
80677,Kristina Mladenovic,F,23.0,184.0,60.0,France,FRA,2016,Rio de Janeiro,Tennis,Tennis Women's Singles
80677,Kristina Mladenovic,F,23.0,184.0,60.0,France-2,FRA,2016,Rio de Janeiro,Tennis,Tennis Mixed Doubles
80677,Kristina Mladenovic,F,23.0,184.0,60.0,France,FRA,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
80697,"Anthony Emmanuel O. ""Tony"" Mmoh",M,30.0,177.0,81.0,Nigeria,NGR,1988,Seoul,Tennis,Tennis Men's Singles
80697,"Anthony Emmanuel O. ""Tony"" Mmoh",M,30.0,177.0,81.0,Nigeria,NGR,1988,Seoul,Tennis,Tennis Men's Doubles
80724,Ismail Moalla,M,22.0,195.0,67.0,Tunisia,TUN,2012,London,Volleyball,Volleyball Men's Volleyball
80779,Stelian Moculescu,M,22.0,190.0,,Romania,ROU,1972,Munich,Volleyball,Volleyball Men's Volleyball
80897,Ehab Mohamed,M,27.0,188.0,79.0,Egypt,EGY,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
80914,Metwali Mohamed Metwali,M,27.0,193.0,84.0,Egypt,EGY,1976,Montreal,Volleyball,Volleyball Men's Volleyball
81020,Maria Moirou,F,27.0,167.0,73.0,Greece,GRE,2004,Athina,Table Tennis,Table Tennis Women's Doubles
81039,Vilmarie Mojica,F,30.0,180.0,63.0,Puerto Rico,PUR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
81046,Mok Ka Sha,F,25.0,163.0,55.0,Hong Kong,HKG,1988,Seoul,Table Tennis,Table Tennis Women's Singles
81046,Mok Ka Sha,F,25.0,163.0,55.0,Hong Kong,HKG,1988,Seoul,Table Tennis,Table Tennis Women's Doubles
81066,Christie Mokotupu,F,17.0,183.0,78.0,Australia,AUS,2000,Sydney,Volleyball,Volleyball Women's Volleyball
81084,Denys Petrvych Molchanov,M,29.0,190.0,82.0,Ukraine,UKR,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles
81104,Leszek Ryszard Molenda,M,26.0,194.0,94.0,Poland,POL,1980,Moskva,Volleyball,Volleyball Men's Volleyball
81105,Piotr Marek Molenda,M,26.0,176.0,64.0,Poland,POL,1988,Seoul,Table Tennis,Table Tennis Men's Singles
81119,Alicia Molik,F,19.0,182.0,78.0,Australia,AUS,2000,Sydney,Tennis,Tennis Women's Singles
81119,Alicia Molik,F,23.0,182.0,78.0,Australia,AUS,2004,Athina,Tennis,Tennis Women's Singles
81119,Alicia Molik,F,23.0,182.0,78.0,Australia-1,AUS,2004,Athina,Tennis,Tennis Women's Doubles
81119,Alicia Molik,F,27.0,182.0,78.0,Australia,AUS,2008,Beijing,Tennis,Tennis Women's Singles
81119,Alicia Molik,F,27.0,182.0,78.0,Australia-2,AUS,2008,Beijing,Tennis,Tennis Women's Doubles
81161,Giulia Molinaro,F,26.0,178.0,72.0,Italy,ITA,2016,Rio de Janeiro,Golf,Golf Women's Individual
81230,Briitka Molnar,F,23.0,182.0,66.0,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Women's Volleyball
81255,Zita Molnr,F,24.0,175.0,64.0,Hungary,HUN,2000,Sydney,Table Tennis,Table Tennis Women's Singles
81268,Jos Luis Molt Carbonell,M,25.0,205.0,85.0,Spain,ESP,2000,Sydney,Volleyball,Volleyball Men's Volleyball
81273,Oleh Oleksiyovych Molyboha,M,23.0,193.0,86.0,Soviet Union,URS,1976,Montreal,Volleyball,Volleyball Men's Volleyball
81273,Oleh Oleksiyovych Molyboha,M,27.0,193.0,86.0,Soviet Union,URS,1980,Moskva,Volleyball,Volleyball Men's Volleyball
81276,Latitia Crescence Moma Bassoko,F,22.0,184.0,80.0,Cameroon,CMR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
81289,Juan Mnaco,M,24.0,185.0,77.0,Argentina,ARG,2008,Beijing,Tennis,Tennis Men's Singles
81289,Juan Mnaco,M,24.0,185.0,77.0,Argentina-1,ARG,2008,Beijing,Tennis,Tennis Men's Doubles
81289,Juan Mnaco,M,28.0,185.0,77.0,Argentina,ARG,2012,London,Tennis,Tennis Men's Singles
81289,Juan Mnaco,M,32.0,185.0,77.0,Argentina,ARG,2016,Rio de Janeiro,Tennis,Tennis Men's Singles
81316,Massimiliano Mondello,M,29.0,180.0,78.0,Italy,ITA,2004,Athina,Table Tennis,Table Tennis Men's Doubles
81337,Gal Sbastien Monfils,M,21.0,193.0,80.0,France,FRA,2008,Beijing,Tennis,Tennis Men's Singles
81337,Gal Sbastien Monfils,M,21.0,193.0,80.0,France-1,FRA,2008,Beijing,Tennis,Tennis Men's Doubles
81337,Gal Sbastien Monfils,M,29.0,193.0,80.0,France,FRA,2016,Rio de Janeiro,Tennis,Tennis Men's Singles
81337,Gal Sbastien Monfils,M,29.0,193.0,80.0,France-1,FRA,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles
81439,Laura Montalvo,F,24.0,173.0,70.0,Argentina,ARG,2000,Sydney,Tennis,Tennis Women's Doubles
81449,Jos Montanaro Jnior,M,22.0,187.0,81.0,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Men's Volleyball
81449,Jos Montanaro Jnior,M,26.0,187.0,81.0,Brazil,BRA,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
81449,Jos Montanaro Jnior,M,30.0,187.0,81.0,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Men's Volleyball
81483,Joo Pedro Andrade Selgas Monteiro,M,24.0,180.0,71.0,Portugal,POR,2008,Beijing,Table Tennis,Table Tennis Men's Singles
81483,Joo Pedro Andrade Selgas Monteiro,M,28.0,180.0,71.0,Portugal,POR,2012,London,Table Tennis,Table Tennis Men's Singles
81483,Joo Pedro Andrade Selgas Monteiro,M,28.0,180.0,71.0,Portugal,POR,2012,London,Table Tennis,Table Tennis Men's Team
81483,Joo Pedro Andrade Selgas Monteiro,M,32.0,180.0,71.0,Portugal,POR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
81492,Thiago Farias Monte Monteiro,M,23.0,182.0,80.0,Brazil,BRA,2004,Athina,Table Tennis,Table Tennis Men's Singles
81492,Thiago Farias Monte Monteiro,M,27.0,182.0,80.0,Brazil,BRA,2008,Beijing,Table Tennis,Table Tennis Men's Singles
81492,Thiago Farias Monte Monteiro,M,27.0,182.0,80.0,Brazil,BRA,2008,Beijing,Table Tennis,Table Tennis Men's Team
81492,Thiago Farias Monte Monteiro,M,31.0,182.0,80.0,Brazil,BRA,2012,London,Table Tennis,Table Tennis Men's Team
81495,Daniela Monteiro Dodean,F,20.0,170.0,55.0,Romania,ROU,2008,Beijing,Table Tennis,Table Tennis Women's Singles
81495,Daniela Monteiro Dodean,F,20.0,170.0,55.0,Romania,ROU,2008,Beijing,Table Tennis,Table Tennis Women's Team
81495,Daniela Monteiro Dodean,F,24.0,170.0,55.0,Romania,ROU,2012,London,Table Tennis,Table Tennis Women's Singles
81495,Daniela Monteiro Dodean,F,28.0,170.0,55.0,Romania,ROU,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
81495,Daniela Monteiro Dodean,F,28.0,170.0,55.0,Romania,ROU,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team
81522,Magaly Montes,F,24.0,,,Peru,PER,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
81571,Vincent Montmeat,M,26.0,196.0,88.0,France,FRA,2004,Athina,Volleyball,Volleyball Men's Volleyball
81574,Paolo Montorsi,M,24.0,191.0,88.0,Italy,ITA,1976,Montreal,Volleyball,Volleyball Men's Volleyball
81631,"Alida ""Linda"" Moons",F,27.0,185.0,75.0,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
81691,Merel Else Mooren,F,25.0,186.0,70.0,Netherlands,NED,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
81706,Moosaka,F,,,,Uganda,UGA,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
81706,Moosaka,F,,,,Uganda,UGA,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
81706,Moosaka,F,,,,Uganda,UGA,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
81706,Moosaka,F,,,,Uganda,UGA,2000,Sydney,Table Tennis,Table Tennis Women's Singles
81766,Augusto Guillermo Morales Marengo,M,25.0,180.0,75.0,Chile,CHI,1992,Barcelona,Table Tennis,Table Tennis Men's Singles
81766,Augusto Guillermo Morales Marengo,M,25.0,180.0,75.0,Chile,CHI,1992,Barcelona,Table Tennis,Table Tennis Men's Doubles
81766,Augusto Guillermo Morales Marengo,M,29.0,180.0,75.0,Chile,CHI,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
81766,Augusto Guillermo Morales Marengo,M,29.0,180.0,75.0,Chile,CHI,1996,Atlanta,Table Tennis,Table Tennis Men's Doubles
81766,Augusto Guillermo Morales Marengo,M,33.0,180.0,75.0,Chile,CHI,2000,Sydney,Table Tennis,Table Tennis Men's Singles
81766,Augusto Guillermo Morales Marengo,M,33.0,180.0,75.0,Chile,CHI,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
81794,Lynda Windy Morales,F,28.0,188.0,74.0,Puerto Rico,PUR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
81817,Travis Moran,M,18.0,191.0,92.0,Australia,AUS,2004,Athina,Volleyball,Volleyball Men's Volleyball
81923,Luis Adrin Morejn,M,23.0,178.0,68.0,Ecuador,ECU,1996,Atlanta,Tennis,Tennis Men's Singles
81932,Silvia M. Morel Messina,F,23.0,160.0,60.0,Chile,CHI,2000,Sydney,Table Tennis,Table Tennis Women's Doubles
81944,Agustn Moreno Palmer,M,21.0,180.0,72.0,Mexico,MEX,1988,Seoul,Tennis,Tennis Men's Singles
81944,Agustn Moreno Palmer,M,21.0,180.0,72.0,Mexico,MEX,1988,Seoul,Tennis,Tennis Men's Doubles
81947,Antnio Carlos Moreno,M,24.0,192.0,95.0,Brazil,BRA,1972,Munich,Volleyball,Volleyball Men's Volleyball
81947,Antnio Carlos Moreno,M,28.0,192.0,95.0,Brazil,BRA,1976,Montreal,Volleyball,Volleyball Men's Volleyball
81947,Antnio Carlos Moreno,M,32.0,192.0,95.0,Brazil,BRA,1980,Moskva,Volleyball,Volleyball Men's Volleyball
81989,Kenia M. Moreta Prez,F,23.0,191.0,76.0,Dominican Republic,DOM,2004,Athina,Volleyball,Volleyball Women's Volleyball
82029,Joanne Morgan,F,28.0,168.0,62.0,Great Britain,GBR,2012,London,Volleyball,Volleyball Women's Volleyball
82099,Akiko Morigami,F,24.0,167.0,57.0,Japan,JPN,2004,Athina,Tennis,Tennis Women's Singles
82099,Akiko Morigami,F,24.0,167.0,57.0,Japan-1,JPN,2004,Athina,Tennis,Tennis Women's Doubles
82152,Ayumi Morita,F,18.0,165.0,56.0,Japan,JPN,2008,Beijing,Tennis,Tennis Women's Singles
82152,Ayumi Morita,F,18.0,165.0,56.0,Japan,JPN,2008,Beijing,Tennis,Tennis Women's Doubles
82154,Jungo Morita,M,25.0,194.0,85.0,Japan,JPN,1972,Munich,Volleyball,Volleyball Men's Volleyball
82155,Kimie Morita,F,26.0,171.0,69.0,Japan,JPN,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
82224,Nataliya Igorevna Morozova,F,19.0,188.0,74.0,Unified Team,EUN,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
82224,Nataliya Igorevna Morozova,F,23.0,188.0,74.0,Russia,RUS,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
82224,Nataliya Igorevna Morozova,F,27.0,188.0,74.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Women's Volleyball
82395,Ana Beatriz Moser,F,20.0,185.0,70.0,Brazil,BRA,1988,Seoul,Volleyball,Volleyball Women's Volleyball
82395,Ana Beatriz Moser,F,23.0,185.0,70.0,Brazil,BRA,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
82395,Ana Beatriz Moser,F,27.0,185.0,70.0,Brazil,BRA,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
82436,Elena Moskalov-Polkov,F,24.0,180.0,71.0,Czechoslovakia,TCH,1972,Munich,Volleyball,Volleyball Women's Volleyball
82493,Bernardo Gonalves Pereira Mota,M,21.0,177.0,77.0,Portugal,POR,1992,Barcelona,Tennis,Tennis Men's Singles
82493,Bernardo Gonalves Pereira Mota,M,21.0,177.0,77.0,Portugal,POR,1992,Barcelona,Tennis,Tennis Men's Doubles
82493,Bernardo Gonalves Pereira Mota,M,25.0,177.0,77.0,Portugal,POR,1996,Atlanta,Tennis,Tennis Men's Doubles
82493,Bernardo Gonalves Pereira Mota,M,29.0,177.0,77.0,Portugal,POR,2000,Sydney,Tennis,Tennis Men's Doubles
82575,Liesbeth Mouha,F,25.0,189.0,81.0,Belgium,BEL,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
82591,Ivana Moulisov,F,19.0,181.0,74.0,Czechoslovakia,TCH,1972,Munich,Volleyball,Volleyball Women's Volleyball
